,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
960,2020-07-04,646.1716633507285,133.40905410235942,1122.64166830189,646.1716633507285,646.1716633507285,-34.600294892849355,-34.600294892849355,-34.600294892849355,-0.39495705940693476,-0.39495705940693476,-0.39495705940693476,-34.205337833442414,-34.205337833442414,-34.205337833442414,0.0,0.0,0.0,611.5713684578792
961,2020-07-05,646.24778754999,165.48754546574793,1087.9397206749136,646.24778754999,646.24778754999,-36.863959140095275,-36.863959140095275,-36.863959140095275,0.3135065314047641,0.3135065314047641,0.3135065314047641,-37.17746567150004,-37.17746567150004,-37.17746567150004,0.0,0.0,0.0,609.3838284098947
962,2020-07-06,646.3239117492514,80.80315571016777,1088.131148624441,646.3239117492514,646.3239117492514,-39.43317649631048,-39.43317649631048,-39.43317649631048,0.5594788792405054,0.5594788792405054,0.5594788792405054,-39.99265537555098,-39.99265537555098,-39.99265537555098,0.0,0.0,0.0,606.8907352529409
963,2020-07-07,646.4000359485129,89.46498946625142,1084.53800391202,646.4000359485129,646.4000359485129,-41.86472586917875,-41.86472586917875,-41.86472586917875,0.7554058947799012,0.7554058947799012,0.7554058947799012,-42.62013176395865,-42.62013176395865,-42.62013176395865,0.0,0.0,0.0,604.5353100793342
964,2020-07-08,646.4761601477744,128.5425813281986,1089.9891478127358,646.4761601477744,646.4761601477744,-44.69381238595347,-44.69381238595347,-44.69381238595347,0.33836622764450297,0.33836622764450297,0.33836622764450297,-45.03217861359798,-45.03217861359798,-45.03217861359798,0.0,0.0,0.0,601.7823477618209
965,2020-07-09,646.5522843470358,131.36988175757597,1108.4396608407762,646.5522843470358,646.5522843470358,-46.60053329299953,-46.60053329299953,-46.60053329299953,0.6042009434626545,0.6042009434626545,0.6042009434626545,-47.20473423646219,-47.20473423646219,-47.20473423646219,0.0,0.0,0.0,599.9517510540362
966,2020-07-10,646.6284085462974,121.34388354021908,1086.3175108416824,646.6284085462974,646.6284085462974,-51.293900673397154,-51.293900673397154,-51.293900673397154,-2.176001417120457,-2.176001417120457,-2.176001417120457,-49.1178992562767,-49.1178992562767,-49.1178992562767,0.0,0.0,0.0,595.3345078729002
967,2020-07-11,646.7045327455587,121.67636804262405,1105.2834075057565,646.7045327455587,646.7045327455587,-51.151300902233785,-51.151300902233785,-51.151300902233785,-0.3949570594032977,-0.3949570594032977,-0.3949570594032977,-50.75634384283049,-50.75634384283049,-50.75634384283049,0.0,0.0,0.0,595.553231843325
968,2020-07-12,646.7806569448202,112.83181378928086,1090.7741574408176,646.7806569448202,646.7806569448202,-51.7960977927955,-51.7960977927955,-51.7960977927955,0.31350653140194107,0.31350653140194107,0.31350653140194107,-52.10960432419745,-52.10960432419745,-52.10960432419745,0.0,0.0,0.0,594.9845591520246
969,2020-07-13,646.8567811440817,108.22740960760845,1073.3464627354645,646.8567811440817,646.8567811440817,-52.61278314680502,-52.61278314680502,-52.61278314680502,0.5594788792390533,0.5594788792390533,0.5594788792390533,-53.17226202604409,-53.17226202604409,-53.17226202604409,0.0,0.0,0.0,594.2439979972767
970,2020-07-14,646.9329053433431,112.11560835977093,1109.6816492585326,646.9329053433431,646.9329053433431,-53.1885944067249,-53.1885944067249,-53.1885944067249,0.7554058947768658,0.7554058947768658,0.7554058947768658,-53.94400030150177,-53.94400030150177,-53.94400030150177,0.0,0.0,0.0,593.7443109366183
971,2020-07-15,647.0090295426046,112.03399901391852,1095.6495065710546,647.0090295426046,647.0090295426046,-54.09117270221751,-54.09117270221751,-54.09117270221751,0.33836622764386665,0.33836622764386665,0.33836622764386665,-54.42953892986137,-54.42953892986137,-54.42953892986137,0.0,0.0,0.0,592.9178568403871
972,2020-07-16,647.0851537418661,110.75476790446251,1081.9573952449455,647.0851537418661,647.0851537418661,-54.03424734590762,-54.03424734590762,-54.03424734590762,0.6042009434624882,0.6042009434624882,0.6042009434624882,-54.63844828937012,-54.63844828937012,-54.63844828937012,0.0,0.0,0.0,593.0509063959585
973,2020-07-17,647.1612779411275,126.67265921725684,1085.222953814103,647.1612779411275,647.1612779411275,-56.760850277860094,-56.760850277860094,-56.760850277860094,-2.176001417118035,-2.176001417118035,-2.176001417118035,-54.58484886074205,-54.58484886074205,-54.58484886074205,0.0,0.0,0.0,590.4004276632675
974,2020-07-18,647.237402140389,71.39259929718827,1098.1759935120972,647.237402140389,647.237402140389,-54.68196166716706,-54.68196166716706,-54.68196166716706,-0.39495705941256154,-0.39495705941256154,-0.39495705941256154,-54.287004607754504,-54.287004607754504,-54.287004607754504,0.0,0.0,0.0,592.555440473222
975,2020-07-19,647.3135263396505,97.24418843685665,1065.4437813241589,647.3135263396505,647.3135263396505,-53.453314996963705,-53.453314996963705,-53.453314996963705,0.31350653139911794,0.31350653139911794,0.31350653139911794,-53.76682152836283,-53.76682152836283,-53.76682152836283,0.0,0.0,0.0,593.8602113426867
976,2020-07-20,647.389650538912,112.01926059106638,1077.113094511679,647.389650538912,647.389650538912,-52.4897862206108,-52.4897862206108,-52.4897862206108,0.5594788792424423,0.5594788792424423,0.5594788792424423,-53.049265099853244,-53.049265099853244,-53.049265099853244,0.0,0.0,0.0,594.8998643183012
977,2020-07-21,647.4657747381734,72.89660975009353,1116.4492172754365,647.4657747381734,647.4657747381734,-51.406306494759974,-51.406306494759974,-51.406306494759974,0.7554058947781124,0.7554058947781124,0.7554058947781124,-52.16171238953808,-52.16171238953808,-52.16171238953808,0.0,0.0,0.0,596.0594682434134
978,2020-07-22,647.5418989374348,125.07162967768822,1139.5730858516113,647.5418989374348,647.5418989374348,-50.79488998617465,-50.79488998617465,-50.79488998617465,0.33836622764600616,0.33836622764600616,0.33836622764600616,-51.13325621382066,-51.13325621382066,-51.13325621382066,0.0,0.0,0.0,596.7470089512601
979,2020-07-23,647.6180231366964,112.16193195167827,1050.189150918499,647.6180231366964,647.6180231366964,-49.38977891745925,-49.38977891745925,-49.38977891745925,0.6042009434605286,0.6042009434605286,0.6042009434605286,-49.99397986091978,-49.99397986091978,-49.99397986091978,0.0,0.0,0.0,598.2282442192371
980,2020-07-24,647.6941473359577,106.12594450106316,1066.9580231338352,647.6941473359577,647.6941473359577,-50.950222934431515,-50.950222934431515,-50.950222934431515,-2.1760014171182225,-2.1760014171182225,-2.1760014171182225,-48.77422151731329,-48.77422151731329,-48.77422151731329,0.0,0.0,0.0,596.7439244015262
981,2020-07-25,647.7702715352192,113.72213503252934,1087.2582863409773,647.7702715352192,647.7702715352192,-47.898804699729524,-47.898804699729524,-47.898804699729524,-0.3949570594089246,-0.3949570594089246,-0.3949570594089246,-47.5038476403206,-47.5038476403206,-47.5038476403206,0.0,0.0,0.0,599.8714668354896
982,2020-07-26,647.8463957344807,90.37957607624854,1087.6152577188027,647.8463957344807,647.8463957344807,-45.8980475678437,-45.8980475678437,-45.8980475678437,0.3135065314007373,0.3135065314007373,0.3135065314007373,-46.21155409924443,-46.21155409924443,-46.21155409924443,0.0,0.0,0.0,601.948348166637
983,2020-07-27,647.9225199337421,118.2189494443764,1134.9826976649238,647.9225199337421,647.9225199337421,-44.364734099947164,-44.364734099947164,-44.364734099947164,0.5594788792361486,0.5594788792361486,0.5594788792361486,-44.92421297918331,-44.92421297918331,-44.92421297918331,0.0,0.0,0.0,603.5577858337949
984,2020-07-28,647.9986441330036,132.11331646461653,1131.7716052379428,647.9986441330036,647.9986441330036,-42.910875638674135,-42.910875638674135,-42.910875638674135,0.7554058947821441,0.7554058947821441,0.7554058947821441,-43.66628153345628,-43.66628153345628,-43.66628153345628,0.0,0.0,0.0,605.0877684943295
985,2020-07-29,648.0747683322651,129.76179521179102,1091.12487808355,648.0747683322651,648.0747683322651,-42.12092169668173,-42.12092169668173,-42.12092169668173,0.3383662276424958,0.3383662276424958,0.3383662276424958,-42.45928792432422,-42.45928792432422,-42.45928792432422,0.0,0.0,0.0,605.9538466355833
986,2020-07-30,648.1508925315266,112.16977240349827,1106.903846596339,648.1508925315266,648.1508925315266,-40.71720521705058,-40.71720521705058,-40.71720521705058,0.6042009434585689,0.6042009434585689,0.6042009434585689,-41.32140616050915,-41.32140616050915,-41.32140616050915,0.0,0.0,0.0,607.433687314476
987,2020-07-31,648.227016730788,111.9644964095414,1116.0499638742026,648.227016730788,648.227016730788,-42.44313150503147,-42.44313150503147,-42.44313150503147,-2.176001417119668,-2.176001417119668,-2.176001417119668,-40.2671300879118,-40.2671300879118,-40.2671300879118,0.0,0.0,0.0,605.7838852257565
988,2020-08-01,648.3031409300495,130.51553893202464,1134.6755257648197,648.3031409300495,648.3031409300495,-39.70201054906912,-39.70201054906912,-39.70201054906912,-0.39495705940845116,-0.39495705940845116,-0.39495705940845116,-39.30705348966067,-39.30705348966067,-39.30705348966067,0.0,0.0,0.0,608.6011303809804
989,2020-08-02,648.379265129311,105.43685212321067,1099.3897569425762,648.379265129311,648.379265129311,-38.134253850604196,-38.134253850604196,-38.134253850604196,0.3135065313945654,0.3135065313945654,0.3135065313945654,-38.44776038199876,-38.44776038199876,-38.44776038199876,0.0,0.0,0.0,610.2450112787068
990,2020-08-03,648.4553893285724,107.2009109548137,1110.6957222562512,648.4553893285724,648.4553893285724,-37.132347657767696,-37.132347657767696,-37.132347657767696,0.5594788792395379,0.5594788792395379,0.5594788792395379,-37.69182653700723,-37.69182653700723,-37.69182653700723,0.0,0.0,0.0,611.3230416708047
991,2020-08-04,648.5315135278338,125.80966793693268,1151.0556295582871,648.5315135278338,648.5315135278338,-36.28252431206787,-36.28252431206787,-36.28252431206787,0.7554058947833904,0.7554058947833904,0.7554058947833904,-37.037930206851264,-37.037930206851264,-37.037930206851264,0.0,0.0,0.0,612.248989215766
992,2020-08-05,648.6076377270954,118.96831961756536,1087.7083983387818,648.6076377270954,648.6076377270954,-36.14270082473302,-36.14270082473302,-36.14270082473302,0.33836622764473334,0.33836622764473334,0.33836622764473334,-36.48106705237775,-36.48106705237775,-36.48106705237775,0.0,0.0,0.0,612.4649369023624
993,2020-08-06,648.6837619263567,135.23289080631105,1084.8513534444337,648.6837619263567,648.6837619263567,-35.40866052939403,-35.40866052939403,-35.40866052939403,0.6042009434575059,0.6042009434575059,0.6042009434575059,-36.01286147285153,-36.01286147285153,-36.01286147285153,0.0,0.0,0.0,613.2751013969627
994,2020-08-07,648.7598861256182,123.5670823567581,1078.4145568196839,648.7598861256182,648.7598861256182,-37.79796538789727,-37.79796538789727,-37.79796538789727,-2.1760014171185977,-2.1760014171185977,-2.1760014171185977,-35.62196397077867,-35.62196397077867,-35.62196397077867,0.0,0.0,0.0,610.9619207377209
995,2020-08-08,648.8360103248797,90.01595696468891,1110.0644649518129,648.8360103248797,648.8360103248797,-35.68947899474174,-35.68947899474174,-35.68947899474174,-0.3949570594079775,-0.3949570594079775,-0.3949570594079775,-35.29452193533376,-35.29452193533376,-35.29452193533376,0.0,0.0,0.0,613.1465313301379
996,2020-08-09,648.9121345241412,129.41893452632476,1105.4095090353915,648.9121345241412,648.9121345241412,-34.701202819193504,-34.701202819193504,-34.701202819193504,0.31350653140062706,0.31350653140062706,0.31350653140062706,-35.01470935059413,-35.01470935059413,-35.01470935059413,0.0,0.0,0.0,614.2109317049476
997,2020-08-10,648.9882587234026,123.97985295008911,1111.4387738868522,648.9882587234026,648.9882587234026,-34.2058206005941,-34.2058206005941,-34.2058206005941,0.559478879242927,0.559478879242927,0.559478879242927,-34.765299479837026,-34.765299479837026,-34.765299479837026,0.0,0.0,0.0,614.7824381228086
998,2020-08-11,649.0643829226641,121.64696651254837,1084.1582111443442,649.0643829226312,649.0643829384445,-33.77285768754464,-33.77285768754464,-33.77285768754464,0.7554058947803552,0.7554058947803552,0.7554058947803552,-34.52826358232499,-34.52826358232499,-34.52826358232499,0.0,0.0,0.0,615.2915252351195
999,2020-08-12,649.1405071219256,119.73882523671624,1098.3165556895544,649.1405070984893,649.1405071634912,-33.94701198065444,-33.94701198065444,-33.94701198065444,0.3383662276440967,0.3383662276440967,0.3383662276440967,-34.28537820829854,-34.28537820829854,-34.28537820829854,0.0,0.0,0.0,615.1934951412711
1000,2020-08-13,649.216631321187,110.4585133330237,1097.872928609087,649.2166312454235,649.2166313886346,-33.414622658516876,-33.414622658516876,-33.414622658516876,0.6042009434625246,0.6042009434625246,0.6042009434625246,-34.0188236019794,-34.0188236019794,-34.0188236019794,0.0,0.0,0.0,615.8020086626701
1001,2020-08-14,649.2927555204484,125.73229436692313,1118.8765573371736,649.292755381297,649.292755639396,-35.88775763481786,-35.88775763481786,-35.88775763481786,-2.176001417117433,-2.176001417117433,-2.176001417117433,-33.711756217700426,-33.711756217700426,-33.711756217700426,0.0,0.0,0.0,613.4049978856306
1002,2020-08-15,649.36887971971,145.67272928522237,1105.893206425032,649.3688795414569,649.3688798807331,-33.74379636287269,-33.74379636287269,-33.74379636287269,-0.3949570594075039,-0.3949570594075039,-0.3949570594075039,-33.34883930346519,-33.34883930346519,-33.34883930346519,0.0,0.0,0.0,615.6250833568373
1003,2020-08-16,649.4450039189715,103.93029227288415,1101.2288678315238,649.4450036815383,649.445004142511,-32.60321036770705,-32.60321036770705,-32.60321036770705,0.3135065313978041,0.3135065313978041,0.3135065313978041,-32.916716899104856,-32.916716899104856,-32.916716899104856,0.0,0.0,0.0,616.8417935512643
1004,2020-08-17,649.5211281182328,110.89480255033595,1129.9312845162065,649.5211278301728,649.5211283889829,-31.84493951018667,-31.84493951018667,-31.84493951018667,0.5594788792414747,0.5594788792414747,0.5594788792414747,-32.40441838942815,-32.40441838942815,-32.40441838942815,0.0,0.0,0.0,617.6761886080461
1005,2020-08-18,649.5972523174944,139.8666386383293,1102.9697654674096,649.5972519802361,649.5972526685712,-31.04827699817815,-31.04827699817815,-31.04827699817815,0.7554058947801054,0.7554058947801054,0.7554058947801054,-31.80368289295825,-31.80368289295825,-31.80368289295825,0.0,0.0,0.0,618.5489753193162
1006,2020-08-19,649.6733765167558,98.08037344133895,1103.5682337466535,649.6733761259507,649.6733769135099,-30.770828962869512,-30.770828962869512,-30.770828962869512,0.3383662276434604,0.3383662276434604,0.3383662276434604,-31.109195190512978,-31.109195190512978,-31.109195190512978,0.0,0.0,0.0,618.9025475538863
1007,2020-08-20,649.7495007160172,92.03245236361263,1087.3197002253157,649.7495002622142,649.7495012352938,-29.714526590886383,-29.714526590886383,-29.714526590886383,0.6042009434623584,0.6042009434623584,0.6042009434623584,-30.318727534348746,-30.318727534348746,-30.318727534348746,0.0,0.0,0.0,620.0349741251308
1008,2020-08-21,649.8256249152787,109.42276261157787,1109.2078211746855,649.8256243757235,649.8256255048244,-31.609185868348852,-31.609185868348852,-31.609185868348852,-2.1760014171163626,-2.1760014171163626,-2.1760014171163626,-29.433184451232492,-29.433184451232492,-29.433184451232492,0.0,0.0,0.0,618.2164390469298
1009,2020-08-22,649.9017491145402,163.6622377883691,1116.6199087950276,649.9017484805232,649.9017497667486,-28.8515075416127,-28.8515075416127,-28.8515075416127,-0.3949570594038671,-0.3949570594038671,-0.3949570594038671,-28.456550482208833,-28.456550482208833,-28.456550482208833,0.0,0.0,0.0,621.0502415729275
1010,2020-08-23,649.9778733138016,132.54275749295167,1060.3368934803523,649.9778725876942,649.9778740452757,-27.08223707571934,-27.08223707571934,-27.08223707571934,0.31350653139942336,0.31350653139942336,0.31350653139942336,-27.395743607118767,-27.395743607118767,-27.395743607118767,0.0,0.0,0.0,622.8956362380823
1011,2020-08-24,650.0539975130631,123.11478209728467,1115.1983209100424,650.0539966870964,650.05399828989,-25.700900924232585,-25.700900924232585,-25.700900924232585,0.5594788792467923,0.5594788792467923,0.5594788792467923,-26.260379803479378,-26.260379803479378,-26.260379803479378,0.0,0.0,0.0,624.3530965888306
1012,2020-08-25,650.1301217123246,146.55396429170332,1104.6712289217871,650.1301208070366,650.1301225328741,-24.307050816641063,-24.307050816641063,-24.307050816641063,0.7554058947770701,0.7554058947770701,0.7554058947770701,-25.062456711418132,-25.062456711418132,-25.062456711418132,0.0,0.0,0.0,625.8230708956835
1013,2020-08-26,650.206245911586,135.29700359870407,1092.503853587064,650.2062449184949,650.2062468100111,-23.47760042063427,-23.47760042063427,-23.47760042063427,0.33836622764282415,0.33836622764282415,0.33836622764282415,-23.815966648277094,-23.815966648277094,-23.815966648277094,0.0,0.0,0.0,626.7286454909517
1014,2020-08-27,650.2823701108475,114.50969995006186,1123.446067292631,650.2823690235433,650.2823710884011,-21.932250232254,-21.932250232254,-21.932250232254,0.6042009434603987,0.6042009434603987,0.6042009434603987,-22.5364511757144,-22.5364511757144,-22.5364511757144,0.0,0.0,0.0,628.3501198785935
1015,2020-08-28,650.358494310109,115.72610815791684,1103.9135541111941,650.3584931563032,650.3584953885255,-23.416512432136482,-23.416512432136482,-23.416512432136482,-2.176001417117808,-2.176001417117808,-2.176001417117808,-21.240511015018672,-21.240511015018672,-21.240511015018672,0.0,0.0,0.0,626.9419818779725
1016,2020-08-29,650.4346185093705,170.53106109055307,1092.7911445541554,650.43461731078,650.4346197105654,-20.34024334972271,-20.34024334972271,-20.34024334972271,-0.3949570594099675,-0.3949570594099675,-0.3949570594099675,-19.94528629031274,-19.94528629031274,-19.94528629031274,0.0,0.0,0.0,630.0943751596477
1017,2020-08-30,650.5107427086318,137.9205572042742,1129.6263951325288,650.51074138754,650.5107440117883,-18.35441629225745,-18.35441629225745,-18.35441629225745,0.31350653140104257,0.31350653140104257,0.31350653140104257,-18.66792282365849,-18.66792282365849,-18.66792282365849,0.0,0.0,0.0,632.1563264163743
1018,2020-08-31,650.5868669078934,157.21793472276718,1116.3619077274905,650.5868654646997,650.5868683264246,-16.865561613387218,-16.865561613387218,-16.865561613387218,0.5594788792356572,0.5594788792356572,0.5594788792356572,-17.425040492622873,-17.425040492622873,-17.425040492622873,0.0,0.0,0.0,633.7213052945062
1019,2020-09-01,650.6629911071548,160.2153785574081,1102.713080633266,650.6629895461421,650.6629926498264,-15.47681359017622,-15.47681359017622,-15.47681359017622,0.755405894782598,0.755405894782598,0.755405894782598,-16.23221948495882,-16.23221948495882,-16.23221948495882,0.0,0.0,0.0,635.1861775169785
1020,2020-09-02,650.7391153064162,131.2958492066572,1135.1296622960083,650.7391136267456,650.7391169172142,-14.76515342739296,-14.76515342739296,-14.76515342739296,0.3383662276450614,0.3383662276450614,0.3383662276450614,-15.103519655038024,-15.103519655038024,-15.103519655038024,0.0,0.0,0.0,635.9739618790232
1021,2020-09-03,650.8152395056777,144.2582472964901,1127.8156953948237,650.8152377138754,650.8152411997902,-13.446846180101009,-13.446846180101009,-13.446846180101009,0.6042009434593357,0.6042009434593357,0.6042009434593357,-14.051047123560345,-14.051047123560345,-14.051047123560345,0.0,0.0,0.0,637.3683933255767
1022,2020-09-04,650.8913637049392,152.38750777256297,1092.4956028267675,650.8913618030193,650.8913655078289,-15.260582216864046,-15.260582216864046,-15.260582216864046,-2.1760014171192537,-2.1760014171192537,-2.1760014171192537,-13.084580799744794,-13.084580799744794,-13.084580799744794,0.0,0.0,0.0,635.6307814880752
1023,2020-09-05,650.9674879042007,135.55460429948366,1128.1512990190902,650.9674859080585,650.9674898214234,-12.606226747258573,-12.606226747258573,-12.606226747258573,-0.3949570594063305,-0.3949570594063305,-0.3949570594063305,-12.211269687852242,-12.211269687852242,-12.211269687852242,0.0,0.0,0.0,638.3612611569421
1024,2020-09-06,651.0436121034621,151.988309202816,1106.356742144508,651.0436099842004,651.043614136769,-11.121903190874914,-11.121903190874914,-11.121903190874914,0.313506531402662,0.313506531402662,0.313506531402662,-11.435409722277576,-11.435409722277576,-11.435409722277576,0.0,0.0,0.0,639.9217089125872
1025,2020-09-07,651.1197363027236,170.2064928001056,1140.2536424806478,651.1197340798072,651.1197384789152,-10.198827640625103,-10.198827640625103,-10.198827640625103,0.5594788792390464,0.5594788792390464,0.5594788792390464,-10.758306519864147,-10.758306519864147,-10.758306519864147,0.0,0.0,0.0,640.9209086620984
1026,2020-09-08,651.1958605019851,161.30640866141133,1146.670771709227,651.1958581434249,651.1958627938442,-9.422822019189132,-9.422822019189132,-9.422822019189132,0.7554058947795625,0.7554058947795625,0.7554058947795625,-10.178227913968694,-10.178227913968694,-10.178227913968694,0.0,0.0,0.0,641.773038482796
1027,2020-09-09,651.2719847012465,126.65475372217314,1114.0992036564032,651.2719822565201,651.2719870725902,-9.352081287287392,-9.352081287287392,-9.352081287287392,0.3383662276443271,0.3383662276443271,0.3383662276443271,-9.69044751493172,-9.69044751493172,-9.69044751493172,0.0,0.0,0.0,641.9199034139591
1028,2020-09-10,651.348108900508,135.1560059933982,1138.3926638933885,651.3481063502013,651.348111421745,-8.683176958420715,-8.683176958420715,-8.683176958420715,0.6042009434652512,0.6042009434652512,0.6042009434652512,-9.287377901885966,-9.287377901885966,-9.287377901885966,0.0,0.0,0.0,642.6649319420873
1029,2020-09-11,651.4242330997694,160.6088993348116,1094.275440546991,651.4242304762884,651.4242357419242,-11.134790883967081,-11.134790883967081,-11.134790883967081,-2.1760014171181834,-2.1760014171181834,-2.1760014171181834,-8.9587894668489,-8.9587894668489,-8.9587894668489,0.0,0.0,0.0,640.2894422158023
1030,2020-09-12,651.5003572990308,91.3051879052257,1147.9811774001378,651.5003545799148,651.5003599668677,-9.087065536325172,-9.087065536325172,-9.087065536325172,-0.3949570594090204,-0.3949570594090204,-0.3949570594090204,-8.692108476916152,-8.692108476916152,-8.692108476916152,0.0,0.0,0.0,642.4132917627056
1031,2020-09-13,651.5764814982924,143.1005038167931,1122.9420188633837,651.5764787027886,651.5764843382943,-8.159279132465615,-8.159279132465615,-8.159279132465615,0.3135065313998389,0.3135065313998389,0.3135065313998389,-8.472785663865453,-8.472785663865453,-8.472785663865453,0.0,0.0,0.0,643.4172023658268
1032,2020-09-14,651.6526056975538,161.41040864390757,1155.3432255192754,651.652602798063,651.6526087072245,-7.725245775872968,-7.725245775872968,-7.725245775872968,0.5594788792395227,0.5594788792395227,0.5594788792395227,-8.284724655112491,-8.284724655112491,-8.284724655112491,0.0,0.0,0.0,643.9273599216808
1033,2020-09-15,651.7287298968153,154.59270119279762,1099.9284895743933,651.7287268882951,651.7287329840966,-7.355351986970404,-7.355351986970404,-7.355351986970404,0.7554058947765272,0.7554058947765272,0.7554058947765272,-8.110757881746931,-8.110757881746931,-8.110757881746931,0.0,0.0,0.0,644.3733779098449
1034,2020-09-16,651.8048540960767,94.40310624932886,1149.991286843105,651.804850962581,651.8048572652017,-7.594790055370924,-7.594790055370924,-7.594790055370924,0.3383662276465645,0.3383662276465645,0.3383662276465645,-7.933156283017489,-7.933156283017489,-7.933156283017489,0.0,0.0,0.0,644.2100640407058
1035,2020-09-17,651.8809782953382,166.42276542075712,1120.9229908692257,651.8809749606734,651.8809816564453,-7.129957264891994,-7.129957264891994,-7.129957264891994,0.6042009434641882,0.6042009434641882,0.6042009434641882,-7.734158208356183,-7.734158208356183,-7.734158208356183,0.0,0.0,0.0,644.7510210304462
1036,2020-09-18,651.9571024945997,151.43658544241885,1139.2088568420033,651.9570990507957,651.9571059353792,-9.672503837560342,-9.672503837560342,-9.672503837560342,-2.1760014171196285,-2.1760014171196285,-2.1760014171196285,-7.496502420440714,-7.496502420440714,-7.496502420440714,0.0,0.0,0.0,642.2845986570393
1037,2020-09-19,652.0332266938611,143.44883502262604,1131.0257201069871,652.0332231676575,652.0332302113081,-7.598907097103951,-7.598907097103951,-7.598907097103951,-0.3949570594053833,-0.3949570594053833,-0.3949570594053833,-7.203950037698567,-7.203950037698567,-7.203950037698567,0.0,0.0,0.0,644.4343195967572
1038,2020-09-20,652.1093508931226,137.15978953410786,1138.3673606695797,652.1093472056386,652.1093544849526,-6.5282740893749525,-6.5282740893749525,-6.5282740893749525,0.31350653139810947,0.31350653139810947,0.31350653139810947,-6.841780620773062,-6.841780620773062,-6.841780620773062,0.0,0.0,0.0,645.5810768037477
1039,2020-09-21,652.1854750923841,148.202308039706,1121.1284435300095,652.1854713076715,652.1854788395934,-5.837769512122538,-5.837769512122538,-5.837769512122538,0.5594788792429117,0.5594788792429117,0.5594788792429117,-6.39724839136545,-6.39724839136545,-6.39724839136545,0.0,0.0,0.0,646.3477055802615
1040,2020-09-22,652.2615992916456,187.35789282488972,1126.008117459867,652.2615954048507,652.2616031800592,-5.104579853574832,-5.104579853574832,-5.104579853574832,0.7554058947820552,0.7554058947820552,0.7554058947820552,-5.859985748356888,-5.859985748356888,-5.859985748356888,0.0,0.0,0.0,647.1570194380707
1041,2020-09-23,652.337723490907,173.26170191560516,1144.8858095666649,652.33771945488,652.3377274662935,-4.883976551373787,-4.883976551373787,-4.883976551373787,0.3383662276430544,0.3383662276430544,0.3383662276430544,-5.222342779016841,-5.222342779016841,-5.222342779016841,0.0,0.0,0.0,647.4537469395333
1042,2020-09-24,652.4138476901684,172.78517261136437,1149.5209768906368,652.4138434747405,652.4138517513015,-3.8754523625984874,-3.8754523625984874,-3.8754523625984874,0.6042009434631253,0.6042009434631253,0.6042009434631253,-4.479653306061612,-4.479653306061612,-4.479653306061612,0.0,0.0,0.0,648.5383953275699
1043,2020-09-25,652.48997188943,131.8653529924861,1148.178729470943,652.489967503299,652.4899761216419,-5.806421527138662,-5.806421527138662,-5.806421527138662,-2.1760014171172064,-2.1760014171172064,-2.1760014171172064,-3.630420110021456,-3.630420110021456,-3.630420110021456,0.0,0.0,0.0,646.6835503622913
1044,2020-09-26,652.5660960886914,142.04673075599808,1139.366680151448,652.5660915397181,652.5661004343197,-3.071371318490186,-3.071371318490186,-3.071371318490186,-0.3949570594017467,-0.3949570594017467,-0.3949570594017467,-2.6764142590884386,-2.6764142590884386,-2.6764142590884386,0.0,0.0,0.0,649.4947247702013
1045,2020-09-27,652.6422202879528,150.5677430195469,1135.1963843214487,652.6422155785427,652.6422247736814,-1.3091793675215861,-1.3091793675215861,-1.3091793675215861,0.31350653139972884,0.31350653139972884,0.31350653139972884,-1.6226858989213149,-1.6226858989213149,-1.6226858989213149,0.0,0.0,0.0,651.3330409204312
1046,2020-09-28,652.7183444872144,155.08100349679646,1113.726578450179,652.7183396125564,652.718349152311,0.08199254608678559,0.08199254608678559,0.08199254608678559,0.5594788792414594,0.5594788792414594,0.5594788792414594,-0.47748633315467387,-0.47748633315467387,-0.47748633315467387,0.0,0.0,0.0,652.8003370333012
1047,2020-09-29,652.7944686864757,170.11711977538863,1141.8009946711074,652.7944636339216,652.7944735024788,1.503302203848917,1.503302203848917,1.503302203848917,0.75540589477902,0.75540589477902,0.75540589477902,0.747896309069897,0.747896309069897,0.747896309069897,0.0,0.0,0.0,654.2977708903246
1048,2020-09-30,652.8705928857372,193.46325474009703,1129.041323690985,652.8705876697921,652.870597923571,2.3777493669205674,2.3777493669205674,2.3777493669205674,0.3383662276452916,0.3383662276452916,0.3383662276452916,2.0393831392752757,2.0393831392752757,2.0393831392752757,0.0,0.0,0.0,655.2483422526577
1049,2020-10-01,652.9467170849987,124.73748818757622,1118.6938558407146,652.9467117523559,652.9467223647134,3.984626339909434,3.984626339909434,3.984626339909434,0.6042009434620623,0.6042009434620623,0.6042009434620623,3.3804253964473716,3.3804253964473716,3.3804253964473716,0.0,0.0,0.0,656.9313434249082
1050,2020-10-02,653.0228412842602,209.09684217782646,1127.3744127035716,653.0228357860447,653.0228468228908,2.5763898017297753,2.5763898017297753,2.5763898017297753,-2.176001417118652,-2.176001417118652,-2.176001417118652,4.752391218848427,4.752391218848427,4.752391218848427,0.0,0.0,0.0,655.5992310859899
